ID	Gold	Pred	Text
ID-586 	positive	neutral	JAN And eat there with us.
ID-587 	positive	neutral	Chris is beaming at the thought of real food.
ID-588 	positive	negative	CUT TO:   40   EXT.
ID-589 	positive	neutral	CAMPSITE, ORICK BEACH - NIGHT                         40  Chris, Jan, and Rainey are beside a campfire, sitting on blankets.
ID-590 	positive	negative	Their tents loom behind them.
ID-591 	positive	neutral	Jan is weaving some sort of craft art.
ID-592 	positive	positive	Chris is chomping on chicken and beans like they're going out of style.
ID-593 	positive	neutral	CHRIS (between large swallows) So, I just left the car.
ID-594 	positive	positive	It was a great car too.
ID-595 	positive	neutral	I'd driven it cross country the first time when I got out of high school.
ID-596 	positive	positive	I had some really great adventures with it.
ID-597 	positive	neutral	That thing would just go and go.
ID-598 	positive	neutral	I mean, it was an `82 but if I'd kept it, it would've lasted me forever.
ID-599 	positive	neutral	RAINEY So, you're a leather now.
ID-600 	positive	neutral	CHRIS I'm a leather?
ID-601 	positive	positive	Rainey nods, smiling.
ID-602 	positive	neutral	CHRIS (CONT'D) (looking to Jan) What's a leather?
ID-603 	positive	neutral	JAN You're a leather tramp.
ID-604 	positive	neutral	That's what they call the ones that hoof it on foot.
ID-605 	positive	neutral	So, we're technically rubber tramps.
ID-606 	positive	neutral	29.
ID-607 	positive	neutral	RAINEY (interjecting) As we have a vee-hi-cle.
ID-608 	positive	neutral	Rainey makes a move to put his arm around Jan. She goes a little stiff and fends it off.
ID-609 	positive	neutral	Chris notices.
ID-610 	positive	neutral	JAN Alex could have a vehicle.
ID-611 	positive	neutral	If he didn't burn his money.
ID-612 	positive	positive	Why would you want to do that?
ID-613 	positive	neutral	CHRIS I don't need money.
ID-614 	positive	negative	It makes people cautious.
ID-615 	positive	negative	JAN (a little irritated) Well, you have to be a little cautious Alex.
ID-616 	positive	positive	That book of yours is all well and fine but you can't depend entirely on leaves and berries.
ID-617 	positive	positive	CHRIS I don't know if you'd want to depend on much more than that.
ID-618 	positive	neutral	JAN Where's your mom and dad?
ID-619 	positive	neutral	CHRIS Makin' their money somewhere.
ID-620 	positive	neutral	JAN Come on Chris.
ID-621 	positive	positive	You look like a loved             * kid.
ID-622 	positive	positive	Be fair.
ID-623 	positive	positive	* CHRIS Fair?
ID-624 	positive	neutral	JAN You know what I mean.
ID-625 	positive	positive	"""CHRIS I'll paraphrase Thoreau -- """"Rather than          * love, than money, than fairness, give me         * truth."""""""
ID-626 	positive	negative	*  RAINEY                              * You look like shit.
ID-627 	positive	positive	There's the truth.
ID-628 	positive	positive	*  They all laugh.
ID-629 	positive	neutral	*  30.
ID-630 	positive	negative	CUT TO:     *   41   INT.
ID-631 	positive	neutral	CHRIS' TENT, ORICK BEACH - LATER                       41  Chris sits up reading, his tent entry flap ajar to let the small candle lantern ventilate.
ID-632 	positive	neutral	OS we HEAR a ZIPPING SOUND.
ID-633 	positive	neutral	It's Rainey.
ID-634 	positive	neutral	We see him from Chris' POV coming out of his tent deep in thought.
ID-635 	positive	negative	As he moves to the glowing embers of what remains of the campfire, Rainey's face goes out of frame and all Chris can see are his booted feet, tapping bits of glowing wood into the center of the fire.
ID-636 	positive	positive	The tapping is slow and thoughtful.
ID-637 	positive	neutral	Micro-embers float upward into the night.
ID-638 	positive	positive	Chris' tent flap closes by his own hand.
ID-639 	positive	neutral	ANGLE: Chris' dog-ears his book and puts out the lantern.
ID-640 	positive	negative	CUT TO:   42   EXT.
ID-641 	positive	neutral	ORICK BEACH - DAY                                      42  We see Chris foraging for firewood in the bluffs above the beach.
ID-642 	positive	neutral	He's got it tied to his back and his front.
ID-643 	positive	negative	If we didn't know better, we'd think he was camouflaging himself.
ID-644 	positive	neutral	Chris' POV: The rocks beside the water's edge.
ID-645 	positive	neutral	We see Rainey sitting beside the water, staring out to sea.
ID-646 	positive	neutral	We follow Chris' gaze to Jan, some fifty yards down the beach, walking melancholically in the opposite direction of Rainey.
ID-647 	positive	neutral	ANGLE: Rainey at the water's edge.
ID-648 	positive	neutral	Chris appears beside him.
ID-649 	positive	neutral	RAINEY (regarding Chris wrapped up in wood) Geez.
ID-650 	positive	positive	If I struck a match to you, I'd have warmth and dinner at the same time.
ID-651 	positive	neutral	31.
ID-652 	positive	positive	But Rainey's humor does not hide an inner turmoil.
ID-653 	positive	neutral	CHRIS Where's Jan going?
ID-654 	positive	positive	RAINEY Well, my friend, all is not well on the hippie front.
ID-735 	positive	neutral	The Slabs?
ID-736 	positive	neutral	RAINEY It's down in Niland, California.
ID-737 	positive	neutral	You know where the Salton Sea is?
ID-738 	positive	positive	CHRIS Near San Diego, yeah?
ID-739 	positive	positive	RAINEY Well about 200 miles Northeast of there, but yeah.
ID-740 	positive	neutral	Niland's off the east shore of Salton.
ID-741 	positive	neutral	Wild place.
ID-742 	positive	negative	The navy bulldozed and abandoned a base there.
ID-743 	positive	neutral	All that's left is a grid of concrete foundations.
ID-744 	positive	neutral	They're scattered over about a square mile or so.
ID-745 	positive	positive	JAN When the weather turns cold across the rest of the country, people show up there by the thousands: snow birds... RAINEY Drifters...  JAN Sundry vagabonds...  RAINEY / JAN Like ourselves.
ID-746 	positive	neutral	JAN Livin' on the cheap under the sun.
ID-747 	positive	neutral	CHRIS You sell your handcrafts there?
ID-748 	positive	neutral	35.
ID-749 	positive	positive	JAN Oh yeah.
ID-750 	positive	positive	And a lot of second-hand goods.
ID-751 	positive	neutral	There's a swap meet.
ID-752 	positive	positive	The people are cool.
ID-753 	positive	neutral	There's even some kids running around sometimes.
ID-754 	positive	positive	Most everyone there, if they're not avoiding the cold, are at least dodging the IRS.
ID-755 	positive	neutral	RAINEY Or the FBI.
ID-756 	positive	neutral	CIA!
ID-757 	positive	neutral	DDT!!!
ID-758 	positive	positive	The three of them laugh.
ID-759 	positive	positive	JAN It's good.
ID-760 	positive	neutral	You should check it out.
ID-761 	positive	neutral	If you come, I'll make a proper hat for you.
ID-762 	positive	positive	(standing, shaking out her blanket) Well, Alex.
ID-763 	positive	positive	I'm gonna clean up and the old man and I are gonna get some rest.
ID-764 	positive	positive	(indicating the sleeping bag) Looks like you got yourself a good bag there.
ID-560 	positive	neutral	Hi Jan.
ID-868	neutral	negative	If something bothered Chris, he'd usually keep it to himself.
ID-869	neutral	positive	And he made me promise to do the same.
ID-870	neutral	neutral	(MORE)  40.
ID-871	neutral	neutral	CARINE (CONT'D) He never did tell mom and dad that he knew.
ID-872	neutral	negative	But Chris measured himself and those around him by an impossibly rigorous moral code.
ID-873	neutral	negative	He loathed what he considered mom and dad's hypocrisy and resented what they considered guidance.
ID-874	neutral	negative	Chris submitted to dad's authority through college but I knew he raged inwardly the whole time.
ID-875	neutral	negative	It was inevitable that Chris would rebel.
ID-876	neutral	neutral	And when he did, he did it with characteristic immoderation.
ID-877	neutral	negative	Walt suddenly collapses to his knees weeping, heartbroken and ashamed on a quiet Annandale street in the shadowless light of dusk.
ID-878	neutral	neutral	CARINE (V.O.)
ID-879	neutral	positive	(CONT'D) My father is a brilliant man.
ID-880	neutral	negative	But he had made some terrible mistakes.
ID-881	neutral	negative	And to some extent, it seemed Chris was making him pay an awful price.
ID-882	neutral	neutral	The image of Walt DISSOLVES INTO...  BACK TO:   55   EXT.
ID-883	neutral	negative	CUT BANK, MONTANA (SEPTEMBER 10, 1990)                 55   A pick-up truck pulls over for Chris.
ID-884	neutral	positive	As Chris jumps in, we see on the passenger side door, the name WAYNE WESTERBERG boldly painted across it.
ID-885	neutral	neutral	Chris hops in beside a hyper kinetic man with thick shoulders and a black goatee.
ID-886	neutral	neutral	WAYNE (rolling a cigarette without moving forward with the truck, his knees rattling up and down) How're you doing?
ID-887	neutral	neutral	Wayne Westerberg.
ID-888	neutral	negative	CHRIS (shaking hands) Hi Wayne.
ID-889	neutral	neutral	Alex McCandless.
ID-890	neutral	positive	WAYNE Seems like every time I come on this road, there's somebody hitching out here who looks as skinny and unfed as you.
ID-891	neutral	positive	Chris nods with a laugh.
ID-892	neutral	neutral	Wayne continuing...  41.
ID-893	neutral	negative	WAYNE (CONT'D) Look, I gotta stop in Ethridge to drop something off (know what I mean?)
ID-894	neutral	negative	"""Chris is not sure about the """"drop something off"""" part."""
ID-895	neutral	neutral	WAYNE (CONT'D) How `bout you and I grab something to eat down there?
ID-896	neutral	positive	CHRIS Oh, I wouldn't want to burden you.
ID-897	neutral	neutral	WAYNE How long has it been since you've had anything to eat?
ID-898	neutral	neutral	CHRIS Couple of days.
ID-899	neutral	neutral	I kinda ran out of money.
ID-900	neutral	negative	WAYNE Well, there's no choice about it.
ID-901	neutral	neutral	I'm gonna get you some dinner.
ID-902	neutral	neutral	Wayne lights his cigarette, puts the truck in gear and they head down the road.
ID-903	neutral	neutral	As the sun dips behind the horizon we TILT UP off the departing truck to the sky.
ID-904	neutral	negative	Ominously mounting clouds stunningly reflect the red rays of the hidden sun:  CUT TO:  56   EXT.
ID-905	neutral	negative	SUNBURST - NIGHT                                       56 Wayne's truck cuts through a track in a wheat field moving toward a compound of three trailers, one a double- wide, the other two on wheels, smaller.
ID-906	neutral	neutral	Beside them, a Wyeth-esque farmhouse.
ID-907	neutral	positive	He eases the engine and comes to a stop in front of the double-wide.
ID-908	neutral	neutral	As he and Chris dismount the truck, Wayne gives him a hushing finger across the lips.
ID-909	neutral	neutral	They tip-toe up to the door, where Wayne shuffles a bunch of keys.
ID-765 	positive	positive	CHRIS Yeah...my mother made it from a kit.
ID-766 	positive	neutral	Jan sees an almost imperceptible mother pang in Chris, but he pushes it away quickly.
ID-767 	positive	negative	CHRIS (CONT'D) I'm gonna sleep out here by the fire.
ID-768 	positive	positive	I want to read a little bit.
ID-769 	positive	positive	Jan moves to Chris, hugs him, kisses him on the cheek.
ID-770 	positive	positive	JAN You're wonderful.
ID-771 	positive	positive	Don't make me worry about you.
ID-772 	positive	negative	TIME CUT:   46   EXT.
ID-773 	positive	negative	CAMPSITE, ORICK BEACH - LATER                          46  The fire is burning low.
ID-774 	positive	positive	"""Chris reads from Thoreau's WALDEN from the chapter on """"Higher Laws"""" as we move slowly in toward him, we begin to HEAR quiet sounds of what may be love-making coming from Rainey and Jan's tent."""
ID-775 	positive	positive	A gentle smile comes over Chris' face and in its irony, he looks to the page before him.
ID-776 	positive	neutral	36.
ID-777 	positive	neutral	Chris' sliding fingertip underlines the following passage: Chastity is the flowering of a man
ID-778 	positive	negative	CUT TO:   47   EXT.
ID-779 	positive	positive	CAMPSITE, ORICK BEACH - MORNING                       47  Gulls pierce into the grey morning ocean, snapping from schools of fish.
ID-780 	positive	negative	And the subtle crackling of a campfire's death.
ID-781 	positive	neutral	There on the beach, Jan and Rainey's van, their tent, and the fireless coals of last night.
ID-782 	positive	negative	But no sign of Chris, his bag or his tent.
ID-783 	positive	neutral	Jan appears from her tent, rubbing her eyes.
ID-784 	positive	positive	She wears a sarong which she re-secures at the breast, then notices that Chris has left.
ID-785 	positive	positive	But where his tent had been, the words:  THANK YOU JAN AND RAINEY  are spelled out in the sand with bits of driftwood.
ID-786 	positive	negative	CU: Jan - We see her sadness.
ID-787 	positive	neutral	Rainey appears at her shoulder.
ID-788 	positive	neutral	He understands what is inside his woman.
ID-789 	positive	neutral	JAN He reminded me...  RAINEY I know.
ID-790 	positive	neutral	Go to WIDE SHOT: Jan and Rainey remaining as they were.
ID-791 	positive	neutral	FOREGROUND: Seagulls GLIDE THROUGH FRAME.
ID-792 	positive	neutral	CHAPTER 2:    ADOLESCENCE DISSOLVE TO:   48   EXT.
ID-793 	positive	neutral	CASCADE RANGE - DAY                                   48  MUSIC OVER: Joe Henry's King's Highway  A SERIES OF SHOTS:  1.
ID-794 	positive	neutral	Chris hitchhiking through the Sage Brush Uplands  2.
ID-795 	positive	neutral	Chris squatting over a water bucket, shaving.
ID-796 	positive	neutral	37.
ID-797 	positive	neutral	3.
ID-798 	positive	neutral	Camping in the lava beds of the Columbia River Basin.
ID-799 	positive	neutral	4.
ID-800 	positive	neutral	Walking across the Idaho Panhandle.
ID-801 	positive	neutral	5.
ID-802 	positive	neutral	Cooking the last of his rice on the Montana border.
ID-803 	positive	neutral	6.
ID-804 	positive	neutral	Hitchhiking in the Montana sunset.
ID-805 	positive	neutral	49   EXT.
ID-806 	positive	negative	CUT BANK, MONTANA - SUNSET (SEPTEMBER 10 1990)        49  We see Chris hitching down a lonely two-lane road surrounded by fields and distant mountains.
ID-807 	positive	neutral	CARINE (V.O.)
ID-808 	positive	negative	In early September, mom and dad got a call from the Annandale police notifying them that Chris' abandoned car had been identified by the Arizona Highway Patrol after a group of rare flower hunters stumbled upon it in the desert.
ID-809 	positive	negative	There were no signs that Chris had intended to return to it.
ID-810 	positive	negative	But there wasn't any evidence of struggle.
ID-811 	positive	negative	The police said they thought Chris had chosen to leave it behind and not that it had been taken from him.
ID-812 	positive	positive	Nonetheless, the initial comfort that gave mom and dad, quickly turned to their realization that Chris was actually trying not to be found.
ID-813 	positive	neutral	50   EXT.
ID-814 	positive	neutral	ANNANDALE STREET - DUSK                               50  We see Walt.
ID-815 	positive	neutral	He walks out the door of his house into the street.
ID-816 	positive	neutral	He keeps walking.
ID-817 	positive	neutral	And we go with him in his silent but internal Armageddon.
ID-818 	positive	negative	"""We PULL him in CU throughout all that follows...(Refer to SCENE 171: """"Dad calls it `suspended animation.'"""""""
ID-819 	positive	neutral	This may affect our visual approach)  CARINE The year Chris graduated high school he bought the Datsun, used.
ID-820 	positive	neutral	He wanted to drive it cross-country and visit our old neighborhood in California.
ID-821 	positive	neutral	The day before he left was my dad's birthday.
ID-822 	positive	neutral	Chris made a speech...  38.
ID-823 	positive	neutral	51   INT.
ID-824 	positive	positive	MCCANDLESS HOME, ANNANDALE (PAST)                      51  Chris stands beside the family piano, speaking to a party of his parent's friends, Walt and Billie among them.
ID-825 	positive	positive	Beside him, a large gift-wrapped present.
ID-826 	positive	neutral	Carine sits at the foot of the stairs at the back of the room watching her brother with a hint of concern.
ID-827 	positive	positive	CHRIS (a little drunk, a little emotional) Dad, you and I have had our differences over the years...but on your birthday I want to tell you how grateful I am for all the things you've given me.
ID-828 	positive	negative	And that you did it starting from nothing to working your way through college and busting your ass to support us kids.
ID-829 	positive	negative	So, in return, I've been busting my ass a bit...at Domino's Pizza -  Chris moves to the gift.
ID-830 	positive	positive	CHRIS (CONT'D) and I've gotten you this token, this damned expensive token, as a token of that appreciation.
ID-831 	positive	positive	Chris holds the large gift toward Walt.
ID-832 	positive	positive	Walt moves through his friends to Chris and strips the paper, exposing a beautiful Questar Telescope.
ID-833 	positive	neutral	WALT (patting his son the back) Would you look at that.
ID-834 	positive	neutral	Walt holds the telescope up for all to see.
ID-835 	positive	positive	And the party responds with applause.
ID-836 	positive	positive	Chris walks through the cheering family friends to take his place beside Carine at the bottom of the steps.
ID-837 	positive	neutral	CARINE Jesus, you must've had a lot to drink.
ID-838 	positive	neutral	CHRIS Too much and not enough.
ID-839 	positive	neutral	I used to believe all that stuff.
ID-840 	positive	neutral	That whole story.
ID-841 	positive	neutral	I thought maybe if I said it again, I'd believe it.
ID-842 	positive	neutral	But I don't.
ID-843 	positive	neutral	39.
ID-844 	positive	negative	Tears have come to Chris' eyes.
ID-845 	positive	neutral	He puts his head in his hands.
ID-846 	positive	neutral	Carine puts an arm around him.
ID-847 	positive	neutral	BACK TO:   52   EXT ANNANDALE STREET - DUSK                               52  PRESENT:   Walt expressionless, walking into camera.
ID-848 	positive	neutral	CARINE (V.O.)
ID-849 	positive	positive	The day after the party, Chris left on his trip and ended up staying away most of the summer.
ID-850 	positive	neutral	It was nearly three months before he walked back into our house in Annandale.
ID-851 	positive	neutral	He had a scruffy beard, his hair was long and tangled, and he was rail thin.
ID-852 	positive	neutral	As soon as I heard he was home, I ran into his room to talk to him.
ID-853 	positive	positive	In California, he'd looked up some old family friends who still lived there.
ID-854 	positive	neutral	He'd found out that long after he had been born, our dad had continued a relationship with his first wife Marcia in secret.
ID-855 	positive	negative	53   EXT CUT BANK, MONTANA - SUNSET                            53  BRIEF CUTAWAY to Chris hitching on the Montana highway.
ID-856 	positive	neutral	CARINE And that one lie had led to another.
ID-857 	positive	neutral	That two years after Chris was born, dad had had another son with Marcia.
ID-858 	positive	negative	Worse yet was that it was Marcia to whom he was still legally married at the time.
ID-859 	positive	negative	And it was Chris and I who were the bastard children.
ID-860 	positive	neutral	BACK TO:   54   EXT ANNANDALE STREET - DUSK                               54  Walt.
ID-861 	positive	negative	CARINE Dad's arrogance made him conveniently oblivious to the pain he caused.
ID-862 	positive	negative	And mom, in the shame and embarrassment of a young mistress, became his accomplice.
ID-863 	positive	neutral	(MORE)  39aA.
ID-864 	positive	negative	CARINE (CONT'D) She and my dad had decided to bend the truth about this other child saying that dad wasn't the father and they maintained that their fraudulent marriage was real.
ID-865 	positive	neutral	(MORE)  39A.
ID-866 	positive	neutral	CARINE (CONT'D) Chris was quiet when he told me this.
ID-867 	positive	positive	"""He said it made his """"entire childhood seem like a fiction"""""""
ID-910 	positive	neutral	A little thunder kicking in the distant sky.
ID-911 	positive	neutral	41A.
ID-912 	positive	neutral	56A   INT.
ID-913 	positive	negative	DOUBLE-WIDE - NIGHT                                  56A  As Wayne and Chris enter, they tip-toe over empty booze bottles and passed out work crew
ID-914 	positive	neutral	They make their way to a small table in the kitchenette.
ID-915 	positive	neutral	Remains of the evening's dinner are on the stove.
ID-916 	positive	neutral	Wayne turns on the stovetop coils to heat it up.
ID-917 	positive	neutral	WAYNE So where is it you're headed?
ID-918 	positive	neutral	CHRIS I was thinking about doubling back through the Canadian side of Glacier Park.
ID-919 	positive	positive	WAYNE Yeah, I used to have a girlfriend who'd go there, camp on the Black Feet Res.
ID-920 	positive	neutral	She was into all that American Indian stuff.
ID-921 	positive	neutral	(MORE)  42.
ID-922 	positive	positive	WAYNE (CONT'D) I can bring you to the border at Sweet Grass once you've had some food.
ID-923 	positive	positive	CHRIS Well, that'd be great.
ID-924 	positive	neutral	What do you do out here?
ID-925 	positive	positive	WAYNE Well, I do a lot of things.
ID-926 	positive	neutral	Computer programming.
ID-927 	positive	neutral	Video game repair.
ID-928 	positive	neutral	I'm a licensed pilot, own a grain elevator in Carthage and another one a few miles out of town.
ID-929 	positive	negative	But in the summertime I run a combine crew, follow the harvest from Texas way the hell north to the Canadian border.
ID-930 	positive	negative	We just got done cutting barley for Coors and Anheuser Busch.
ID-931 	positive	neutral	But then I got this little black box deal on the side (You know what I mean?)
ID-932 	positive	positive	CHRIS You mean those free satellite TV deals?
ID-933 	positive	neutral	WAYNE (as though he hadn't brought it up) You said it, not me.
ID-934 	positive	neutral	Chris is dazzled by this renaissance man of the plains.
ID-935 	positive	neutral	Wayne stands to dish out a couple of plates of heated food.
ID-936 	positive	neutral	As Chris starts digging in, a major gust of wind rocks the trailer.
ID-937 	positive	positive	WAYNE (CONT'D) (smiling, responding to wind) OOOOOOH.
ID-938 	positive	neutral	Chris doesn't respond, digs into the food.
ID-939 	positive	neutral	Points to the unconscious tribe splayed out.
ID-940 	positive	neutral	SIX GERMANIC-LOOKING UNCONSCIOUS BODIES.
ID-941 	positive	neutral	CHRIS Who are these guys?
ID-942 	positive	positive	Wayne gets a little giggle.
ID-943 	positive	neutral	WAYNE Those are my Hudderites.
ID-944 	positive	positive	Agriculture's a pretty transient business.
ID-945 	positive	neutral	These guys come off the Hudderite colony looking for work.
ID-946 	positive	neutral	I always got work for people.
ID-947 	positive	neutral	Then that guy - (MORE)  42A.
ID-948 	positive	neutral	WAYNE (CONT'D) (pointing at guy making most of his snore) That's Kevin.
ID-949 	positive	neutral	He's with me most of the time.
ID-950 	positive	neutral	He's not a Hudderite.
ID-951 	positive	neutral	He's from Madison.
ID-952 	positive	neutral	CHRIS Madison.
ID-953 	positive	positive	Okay.
ID-954 	positive	neutral	Just then, the rain kicks in full gear outside, pounding the trailer shell.
ID-955 	positive	neutral	A couple hits of lightning follow.
ID-956 	positive	negative	WAYNE Listen, you don't want to go out there on the road tonight.
ID-957 	positive	positive	Why don't you just roll your sleeping bag out and play like a Hudderite until morning.
ID-958 	positive	neutral	Chris looks about.
ID-959 	positive	neutral	There's not much room but it beats the pelting outside.
ID-960 	positive	positive	CHRIS Thanks Wayne.
ID-961 	positive	neutral	I will.
ID-962 	positive	positive	TIME CUT:  Chris, with a grin on his face, lays in his sleeping bag between a Hudderite and the sleeping KEVIN.
ID-963 	positive	positive	Wayne comes from the back bedroom, tip-toes through the sleeping bodies to hand Chris a pillow.
ID-964 	positive	positive	WAYNE Get a good sleep.
ID-965 	positive	neutral	See you in the morning.
ID-966 	positive	positive	Chris waves a thanks, puts the pillow beneath his head and closes his eyes.
ID-967 	positive	neutral	57   OMITTED                                                    57   58   OMITTED                                                    58   59   EXT.
ID-968 	positive	positive	SUNBURST - DAY                                        59  We are TIGHT on Chris' hand atop the shifter of one of Wayne's lumbering harvesters.
ID-969 	positive	neutral	43.
ID-970 	positive	positive	WAYNE (O.S) Okay.
ID-971 	positive	negative	Now take hold of the joystick, get the feel of header, idle it down with the toggle switch...  As Chris makes the attempt, we immediately hear the grinding of gears, the instrument alarms in chaos.
ID-972 	positive	neutral	WIDE SHOT: Chris and Wayne sit atop a combine.
ID-973 	positive	neutral	In the background we see Wayne's trailer and two other combines piloted by Wayne's crew members on the ocean of ripe blond grain.
ID-974 	positive	positive	Chris tries his hand at the shifter once more.
ID-975 	positive	neutral	This time the thing starts to move.
ID-976 	positive	neutral	WAYNE (CONT'D) That's it.
ID-977 	positive	neutral	That's it.
ID-978 	positive	neutral	Now take it on out and make yourself some money.
ID-979 	positive	negative	Wayne jumps off the combine and Chris begins to cut his pattern, intermittently struggling with the shifter.
ID-980 	positive	negative	Wayne laughs his ass off.
ID-981 	positive	neutral	60   EXT SUNBURST - DAY                                           60  SERIES OF SHOTS indicating a SERIES OF DAYS passing as Chris gets a hang of the machines a little more at a time.
ID-982 	positive	negative	CUT TO:  61   INT.
ID-983 	positive	neutral	DOUBLE-WIDE, SUNBURST - NIGHT                           61 Six men including Wayne and Chris, two among them - Hudderites, crowd in to the small dinner area of the trailer.
ID-984 	positive	negative	Talking politics and bullshit, and eating a welcome meal.
ID-985 	positive	neutral	WAYNE I'm gonna break out some whiskey.
ID-986 	positive	positive	Alex, you want anything other than that beer?
ID-987 	positive	neutral	CHRIS I'd take a White Russian if you've got it.
ID-988 	positive	positive	The group of men laugh at the youngster's order of a fancy drink.
ID-989 	positive	neutral	44.
ID-990 	positive	neutral	MAN #1 What are you Alex, a Commie?
ID-991 	positive	positive	CHRIS No, I just like White Russians.
ID-992 	positive	negative	WAYNE I haven't got anything like that here.
ID-993 	positive	neutral	But I tell ya what.
ID-994 	positive	neutral	And I know I speak for everybody.
ID-995 	positive	neutral	You wanna come work with us in Carthage, we'll hook you up on the grain elevator and get you a White Russian down at the Cabaret.
ID-996 	positive	neutral	CHRIS Really?
ID-997 	positive	neutral	WAYNE Dawn tomorrow, engines roaring.
ID-998 	positive	negative	"""(to the others like a mock blues singer) """"Pot o Gold."""
ID-999 	positive	neutral	"""Oh that pot o gold."""""""
ID-1000 	positive	positive	"""They all join in to the chant/song:  ALL """"Pot o Gold."""
ID-1001 	positive	neutral	"""Gotta get that pot o gold!"""""""
ID-1002 	positive	neutral	CHRIS (raising his beer) To Carthage.
ID-1003 	positive	neutral	WAYNE AND HIS MEN (toasting) To Carthage.
ID-1004 	positive	negative	CUT TO:   62    OMITTED                                                    62   62A   EXT.
ID-1005 	positive	neutral	HIGHWAY BETWEEN SUNBURST AND CARTHAGE                62A  MAGIC HOUR.
ID-1006 	positive	neutral	TELEPHOTO LENS.
ID-1007 	positive	positive	The harvesting convoy rolls toward us like a herd of mammoths.
ID-1008 	positive	neutral	44A-45.
ID-1009 	positive	neutral	63    EXT.
ID-1010 	positive	neutral	CARTHAGE - NIGHT (LATE SEPTEMBER 1990)                63  A series of silent, quaint establishing tableaus.
